,Unnamed: 0,AQI,CO AQI,Ozone AQI,NO2 AQI,PM2.5 AQI,Latitude,Longitude,clusters
2682,2739,39,1,39,2,33,43.7833,10.9167,1
2683,2740,50,1,33,0,50,42.9667,22.1333,1
2684,2741,52,1,32,4,52,45.2,7.7833,1
2685,2742,55,1,28,1,55,67.5,64.0333,1
2686,2743,33,1,33,1,32,50.9833,11.3167,1
2687,2744,23,0,21,1,23,-19.25,146.8167,1
2688,2745,35,1,35,1,15,45.7,8.9167,1
2689,2746,28,0,17,0,28,12.2417,102.5125,1
2690,2747,30,1,28,1,30,48.2217,14.2397,1
2691,2748,65,1,65,0,41,39.9333,18.3667,1
2692,2749,31,1,31,3,20,46.9891,-122.9175,1
2693,2750,39,0,25,0,39,13.1637,76.6664,1
2694,2751,76,2,42,1,76,26.7537,92.1021,1
2695,2752,105,4,84,5,105,26.4515,111.5953,1
2696,2753,28,1,28,0,17,55.3,52.0167,1
2697,2754,33,1,33,0,9,69.4167,30.8,1
2698,2755,39,1,29,1,39,50.4192,18.1236,1
2699,2756,123,2,123,4,94,37.4509,115.4829,1
2700,2757,32,0,32,1,26,50.75,13.0667,1
2701,2758,32,1,32,2,32,52.14,6.195,1
2702,2759,54,1,42,0,54,49.0833,30.9667,1
2703,2760,36,1,36,0,23,48.1667,28.3,1
2704,2761,33,1,33,0,17,63.6,53.9,1
2705,2762,35,1,35,2,30,41.6692,-70.2005,1
2706,2763,81,3,5,34,81,41.4745,-73.2329,1
2707,2764,28,1,28,0,3,61.3614,63.5842,1
2708,2765,55,1,40,5,55,38.7884,-90.2077,1
2709,2766,33,0,33,1,12,53.6008,9.4764,1
2710,2767,42,1,42,0,14,44.8514,34.9725,1
2711,2768,79,1,58,2,79,29.9667,32.55,1
2712,2769,45,1,17,1,45,-4.9,-80.6833,1
2713,2770,34,1,27,0,34,31.4424,-100.4504,1
2714,2771,57,1,46,0,57,37.4833,13.9833,1
2715,2772,48,1,48,1,25,41.7,15.7333,1
2716,2773,56,1,25,2,56,14.3583,121.0583,1
2717,2774,56,1,25,2,56,25.7578,-102.9831,1
2718,2775,56,1,25,2,56,9.9332,-84.047,1
2719,2776,56,1,25,2,56,-33.6794,-59.6669,1
2720,2777,56,1,25,2,56,-24.2196,-64.87,1
2721,2778,56,1,25,2,56,4.0,-76.2292,1
2722,2779,56,1,25,2,56,8.7333,-74.7167,1
2723,2780,56,1,25,2,56,17.9214,-87.9611,1
2724,2781,56,1,25,2,56,-33.8944,-71.4558,1
2725,2782,15,0,14,0,15,-2.2308,-45.3,1
2726,2783,15,0,14,0,15,-24.86,-54.3328,1
2727,2784,27,1,27,3,20,41.3333,-8.4667,1
2728,2785,119,3,78,2,119,28.9708,79.3972,1
2729,2786,163,3,163,1,156,30.6611,73.1083,1
2730,2787,83,2,49,1,83,-7.3247,110.5444,1
2731,2788,34,1,34,0,23,52.8,27.5333,1
2732,2789,59,1,40,1,59,44.8148,9.9796,1
2733,2790,69,2,15,1,69,-24.8667,25.8167,1
2734,2791,58,1,45,0,58,37.2808,49.5831,1
2735,2792,58,1,45,0,58,39.0167,70.3833,1
2736,2793,58,1,30,6,58,51.3,6.85,1
2737,2794,54,1,36,1,54,47.4333,8.4667,1
2738,2795,56,1,38,2,56,49.1236,12.1283,1
2739,2796,42,1,33,1,42,50.4547,-104.6067,1
2740,2797,61,1,31,4,61,50.5786,7.2306,1
2741,2798,62,1,8,4,62,-22.4689,-44.4469,1
2742,2799,62,1,8,4,62,41.106,-7.964,1
2743,2800,63,1,19,10,63,25.6105,-80.4297,1
2744,2801,67,3,6,13,67,32.4236,-90.1481,1
2745,2802,68,1,38,5,68,52.1906,9.0814,1
2746,2803,39,1,33,5,39,35.9685,-77.804,1
2747,2804,90,2,11,24,90,41.4702,-81.8525,1
2748,2805,60,1,25,7,60,51.2,5.9833,1
2749,2806,51,1,39,0,51,46.93,26.93,1
2750,2807,39,1,31,8,39,39.3572,-76.4767,1
2751,2808,59,1,37,2,59,49.2461,11.0911,1
2752,2809,68,2,23,11,68,51.9897,8.0408,1
2753,2810,77,1,49,0,77,16.3962,80.1497,1
2754,2811,75,1,36,4,75,51.149,8.2845,1
2755,2812,30,1,30,0,22,63.7333,34.3167,1
2756,2813,82,1,35,2,82,48.2189,17.3997,1
2757,2814,205,5,205,4,163,-6.1143,106.5784,1
2758,2815,55,1,35,0,55,52.4667,44.2,1
2759,2816,36,1,33,7,36,39.087,-76.5687,1
2760,2817,54,1,47,3,54,40.8167,14.6167,1
2761,2818,71,1,38,0,71,47.79,22.89,1
2762,2819,175,1,35,0,175,21.65,78.78,1
2763,2820,55,1,39,3,55,49.3283,12.11,1
2764,2821,33,0,33,1,13,53.5042,10.4792,1
2765,2822,32,1,11,1,32,-5.5878,-39.3719,1
2766,2823,125,2,22,2,125,-16.1167,23.2667,1
2767,2824,33,0,33,1,16,51.2781,0.1874,1
2768,2825,128,2,26,3,128,45.8889,6.0961,1
2769,2826,31,1,23,0,31,5.0167,-1.6333,1
2770,2827,40,1,40,0,28,53.6667,53.6333,1
2771,2828,170,2,170,4,150,24.4667,54.3667,1
2772,2829,103,3,17,4,103,17.9422,-94.9103,1
2773,2830,51,1,16,0,51,11.9708,-85.1719,1
2774,2831,56,1,29,6,56,41.9313,-88.0085,1
2775,2832,56,1,29,6,56,32.959,-96.8355,1
2776,2833,51,1,23,11,51,34.151,-118.7609,1
2777,2834,99,4,7,3,99,8.3167,-73.6333,1
2778,2835,106,2,14,4,106,26.181,-98.1177,1
2779,2836,106,2,14,4,106,37.8548,-122.0136,1
2780,2837,77,2,34,6,77,35.3594,-80.1915,1
2781,2838,32,1,26,2,32,37.2306,-3.6569,1
2782,2839,154,10,33,69,154,36.7539,3.0589,1
2783,2840,89,3,18,3,89,6.1833,6.75,1
2784,2841,59,1,44,1,59,43.0758,12.6175,1
2785,2842,53,1,38,3,53,51.6317,10.4706,1
2786,2843,44,1,27,4,44,53.9194,10.6975,1
2787,2844,75,1,41,2,75,45.1,11.5,1
2788,2845,58,3,16,1,58,5.4667,10.4167,1
2789,2846,83,1,42,8,83,42.1,-83.0833,1
2790,2847,59,1,27,3,59,47.55,9.3,1
2791,2849,179,2,46,1,179,32.6877,109.0235,1
2792,2850,164,3,164,1,154,30.2981,73.0561,1
2793,2851,163,5,4,25,163,32.8439,-116.7585,1
2794,2852,163,5,4,25,163,40.4629,-111.7724,1
2795,2853,60,2,37,7,60,35.7237,-78.8743,1
2796,2854,38,1,22,3,38,40.8615,-124.0758,1
2797,2855,67,1,37,4,67,45.55,9.0667,1
2798,2856,164,1,20,0,164,18.7333,7.3833,1
2799,2857,20,0,20,0,12,-17.0667,15.7333,1
2800,2858,35,1,35,0,16,60.8042,25.7333,1
2801,2859,66,1,38,2,66,45.4,9.9333,1
2802,2860,36,1,5,2,36,-7.9,-78.5833,1
2803,2861,54,1,24,6,54,50.4353,-3.5625,1
2804,2862,44,1,44,1,22,40.5833,17.05,1
2805,2863,54,1,26,11,54,37.3905,-122.1468,1
2806,2864,99,1,31,1,99,17.6778,75.3278,1
2807,2865,61,1,35,1,61,49.315,-124.312,1
2808,2866,57,1,33,5,57,36.6087,-119.5434,1
2809,2867,24,0,20,1,24,-5.9167,-35.25,1
2810,2868,24,0,20,1,24,-8.0908,-39.5778,1
2811,2869,34,1,34,7,34,38.9863,-76.5518,1
2812,2870,56,1,46,0,56,31.28,74.86,1
2813,2871,56,1,46,0,56,38.1389,14.9648,1
2814,2872,103,4,5,12,103,14.4167,-91.1667,1
2815,2873,57,1,30,4,57,40.0355,-111.739,1
2816,2874,57,1,30,4,57,34.2433,-111.3195,1
2817,2875,56,1,6,4,56,-22.7419,-46.9014,1
2818,2876,51,1,31,1,51,41.7904,0.8056,1
2819,2877,75,1,46,0,75,-7.3667,108.5333,1
2820,2879,164,2,77,0,164,21.3333,83.6167,1
2821,2880,50,2,8,2,50,7.0667,-73.85,1
2822,2881,42,1,42,0,14,46.3336,28.9614,1
2823,2882,33,1,33,3,17,53.7167,-1.6356,1
2824,2883,38,1,38,0,32,56.4083,24.1931,1
2825,2884,64,1,34,6,64,43.0903,-83.7039,1
2826,2885,85,2,18,18,85,42.4986,-83.1853,1
2827,2886,85,2,18,18,85,39.8045,-105.0281,1
2828,2887,175,1,38,0,175,23.9163,76.9112,1
2829,2888,31,1,31,4,24,51.9,-1.15,1
2830,2889,56,1,21,1,56,5.35,-3.9,1
2831,2890,51,1,31,6,51,45.0681,-93.3162,1
2832,2891,72,1,42,2,72,47.5123,18.9281,1
2833,2892,32,1,9,1,32,3.8772,-77.0267,1
2834,2893,61,1,39,0,61,39.5,26.95,1
2835,2894,33,1,33,3,20,52.6831,-1.92,1
2836,2895,61,1,39,0,61,22.8897,-109.9156,1
2837,2896,77,1,24,2,77,20.2333,-77.2792,1
2838,2897,46,1,23,1,46,51.089,-115.359,1
2839,2898,66,1,35,4,66,45.7667,9.1833,1
2840,2899,40,1,8,2,40,-19.79,-42.1389,1
2841,2900,51,1,40,4,51,41.28,1.9767,1
2842,2901,71,1,45,2,71,41.8167,12.9333,1
2843,2902,52,0,21,0,52,4.933,-52.33,1
2844,2903,69,1,33,3,69,45.5817,10.0258,1
2845,2904,60,2,16,15,60,46.7223,-122.9696,1
2846,2905,60,2,16,15,60,38.5224,-89.1232,1
2847,2906,106,3,2,12,106,13.9833,-89.6833,1
2848,2907,62,1,45,0,62,16.1175,80.9314,1
2849,2908,39,1,39,2,11,47.2848,39.4823,1
2850,2909,75,1,37,1,75,49.3631,16.6431,1
2851,2910,69,2,25,5,69,49.2333,7.25,1
2852,2911,170,4,170,2,152,-6.5966,106.7972,1
2853,2912,20,1,9,1,20,-21.62,-49.0739,1
2854,2913,56,1,45,0,56,50.3833,116.5167,1
2855,2914,74,2,24,11,74,36.9716,-86.4378,1
2856,2915,74,2,24,11,74,41.3776,-83.6495,1
2857,2916,66,1,25,6,66,53.0833,8.8,1
2858,2917,56,1,22,6,56,53.55,8.5833,1
2859,2918,74,2,14,0,74,6.5369,21.9919,1
2860,2919,69,1,41,3,69,51.3956,8.5678,1
2861,2920,65,1,48,0,65,16.25,80.07,1
2862,2921,158,1,44,0,158,26.8422,68.1228,1
2863,2922,36,1,35,0,36,55.55,42.2,1
2864,2923,32,1,32,0,10,44.3559,142.4632,1
2865,2924,14,0,12,1,14,-41.2708,173.2839,1
2866,2925,14,0,12,1,14,53.8346,-2.218,1
2867,2926,14,0,12,1,14,49.5,-117.2833,1
2868,2927,47,1,24,2,47,57.45,40.5833,1
2869,2928,51,1,30,1,51,46.9933,3.1572,1
2870,2930,73,3,18,20,73,33.3767,-84.7761,1
2871,2931,26,0,15,0,26,-6.75,38.1167,1
2872,2932,56,2,24,1,56,13.515,2.1175,1
2873,2933,174,10,13,13,174,-26.4203,28.4683,1
2874,2934,35,1,35,2,26,34.9739,133.4731,1
2875,2935,136,1,38,0,136,18.1161,76.7525,1
2876,2936,48,1,29,3,48,56.3269,44.0075,1
2877,2937,22,1,22,0,14,51.8333,143.1667,1
2878,2938,63,1,25,1,63,13.8667,100.5167,1
2879,2939,30,1,17,0,30,6.55,124.6667,1
2880,2940,59,1,40,4,59,52.1605,9.7839,1
2881,2941,34,1,34,8,26,36.8945,-76.259,1
2882,2942,34,1,34,8,26,42.0324,-97.4217,1
2883,2943,34,1,34,8,26,42.1163,-71.3295,1
2884,2944,68,2,17,22,68,40.6904,-73.539,1
2885,2945,72,2,18,21,72,40.684,-73.7077,1
2886,2946,71,1,43,0,71,43.15,20.5167,1
2887,2947,71,1,43,0,71,43.35,27.2,1
2888,2948,33,1,33,0,22,45.5,41.2333,1
2889,2949,19,0,17,2,19,-34.2833,-57.2,1
2890,2950,33,1,33,3,20,52.523,-1.468,1
2891,2951,55,1,45,2,55,38.6,140.4,1
2892,2952,53,1,41,0,53,53.1667,48.6667,1
2893,2953,74,1,44,0,74,43.7333,44.7,1
2894,2954,54,1,36,0,54,56.45,52.2167,1
2895,2955,76,2,17,1,76,-14.9853,27.0619,1
2896,2956,26,1,26,1,22,14.9714,75.0366,1
2897,2957,37,1,35,0,37,55.5667,42.0333,1
2898,2958,63,1,29,3,63,47.5167,7.65,1
2899,2959,61,1,37,0,61,10.395,79.4935,1
2900,2960,63,1,32,1,63,48.6936,6.1846,1
2901,2961,58,1,30,2,58,48.1117,5.1389,1
2902,2962,41,2,33,8,41,41.7034,-87.7795,1
2903,2963,48,1,20,8,48,39.7578,-121.8161,1
2904,2964,207,1,35,0,207,24.8894,74.6239,1
2905,2965,37,1,21,0,37,-16.7711,26.9922,1
2906,2966,179,9,5,25,179,-11.9361,-76.6972,1
2907,2967,50,2,33,9,50,41.8445,-87.7593,1
2908,2968,50,2,33,9,50,43.1662,-76.0662,1
2909,2969,55,1,10,13,55,39.8641,-104.843,1
2910,2970,44,1,29,3,44,50.9842,4.8333,1
2911,2971,35,1,35,0,29,44.0167,144.2667,1
2912,2972,63,2,18,16,63,40.1108,-75.1146,1
2913,2973,63,2,18,16,63,42.118,-70.959,1
2914,2974,50,1,32,2,50,37.6667,14.8333,1
2915,2975,35,1,35,1,34,52.0496,9.2638,1
2916,2976,66,2,10,17,66,42.0657,-72.6526,1
2917,2977,80,1,39,4,80,43.9,11.0,1
2918,2978,57,1,43,0,57,42.05,59.4,1
2919,2979,64,1,38,1,64,38.9167,27.8333,1
2920,2980,41,1,15,8,41,42.6664,-73.7987,1
2921,2981,41,1,15,8,41,37.8897,-122.3018,1
2922,2982,41,1,15,8,41,31.5776,-84.1762,1
2923,2983,41,1,15,8,41,44.6272,-123.0965,1
2924,2984,41,1,15,8,41,-35.0228,117.8814,1
2925,2985,63,1,30,4,63,35.1054,-106.6465,1
2926,2987,58,1,30,4,58,50.7356,7.0092,1
2927,2988,66,2,5,19,66,29.8761,-98.2611,1
2928,2989,66,2,5,19,66,33.6885,-117.2621,1
2929,2990,63,1,63,3,58,40.95,14.3,1
2930,2991,75,2,29,8,75,45.1342,8.4583,1
2931,2992,27,0,19,0,27,-9.4742,-78.3106,1
2932,2993,57,1,44,2,57,40.6333,16.9333,1
2933,2994,18,0,18,1,10,-24.7908,-50.0119,1
2934,2995,18,0,18,1,10,-42.4667,-73.8,1
2935,2996,43,1,19,1,43,-5.2653,-80.675,1
2936,2997,59,1,46,4,59,39.2646,-76.7424,1
2937,2998,39,1,29,6,39,33.3154,-96.7941,1
2938,2999,39,1,29,6,39,40.555,-84.5626,1
2939,3000,67,1,47,3,67,43.7667,10.8833,1
2940,3001,18,0,18,0,11,-15.8519,-74.25,1
2941,3002,55,1,26,7,55,40.1142,-88.2737,1
2942,3003,158,3,158,2,113,29.4774,119.2853,1
2943,3004,71,1,13,7,71,30.5832,-91.1582,1
2944,3005,128,4,9,36,128,55.8167,37.9667,1
2945,3006,51,1,42,3,51,38.595,-90.55,1
2946,3007,59,1,23,1,59,13.8042,100.4755,1
2947,3008,170,6,1,20,170,-23.5111,-46.8764,1
2948,3009,107,3,16,26,107,40.6668,-74.1158,1
2949,3010,107,3,16,26,107,43.49,-1.48,1
2950,3011,63,6,36,0,63,32.4597,-80.7235,1
2951,3012,52,1,14,11,52,39.9542,-105.0526,1
2952,3013,39,1,39,2,38,44.57,25.95,1
2953,3014,62,1,14,11,62,53.789,-2.248,1
2954,3015,56,1,37,0,56,52.7833,52.25,1
2955,3016,50,1,24,2,50,-22.8789,-42.0189,1
2956,3017,54,1,23,0,54,10.95,123.3,1
2957,3018,165,6,1,19,165,-23.3644,-46.7408,1
2958,3019,27,1,4,0,27,-7.6237,-78.046,1
2959,3020,51,2,29,12,51,34.223,-119.0321,1
2960,3021,30,1,30,3,14,43.3972,-80.3114,1
2961,3022,30,1,30,3,14,52.2053,0.1192,1
2962,3023,30,1,30,3,14,42.3759,-71.1185,1
2963,3024,30,1,30,3,14,-37.8833,175.4667,1
2964,3025,30,1,30,3,14,38.5515,-76.0787,1
2965,3026,30,1,30,3,14,40.0221,-81.5869,1
2966,3027,30,1,30,3,14,45.5612,-93.2283,1
2967,3028,16,0,13,0,16,-10.5089,-40.3208,1
2968,3029,103,3,6,13,103,14.7167,-91.7333,1
2969,3030,48,1,4,2,48,-19.1719,-41.4719,1
2970,3031,29,0,29,0,20,-29.9531,-71.3433,1
2971,3032,50,1,41,3,50,49.1347,10.0706,1
2972,3033,58,1,47,2,58,40.6,17.2333,1
2973,3034,53,1,40,4,53,40.89,-74.0107,1
2974,3035,149,4,25,9,149,-6.8667,109.1333,1
2975,3036,168,4,45,6,168,25.994,78.2832,1
2976,3037,51,1,18,1,51,44.83,78.8239,1
2977,3038,30,1,16,0,30,-12.3919,-38.625,1
2978,3039,320,5,26,10,320,19.52,-98.88,1
2979,3040,86,2,38,2,86,14.2833,-91.3667,1
2980,3042,151,1,32,2,151,20.0953,-99.22,1
2981,3044,79,1,28,17,79,35.6897,139.6922,1
2982,3045,67,2,10,11,67,36.2599,138.8899,1
2983,3046,42,1,42,0,30,36.6218,-4.5003,1
2984,3047,155,5,34,36,155,24.6832,120.9072,1
2985,3048,60,1,52,0,60,41.0667,16.9167,1
2986,3049,61,1,15,3,61,-6.9,112.05,1
2987,3050,93,3,40,2,93,17.35,82.55,1
2988,3051,51,1,28,0,51,-21.3808,-51.5708,1
2989,3052,75,2,23,4,75,25.52,90.22,1
2990,3053,75,2,23,4,75,64.2833,100.2167,1
2991,3054,46,1,39,1,46,51.3167,4.95,1
2992,3055,44,1,44,0,24,52.9647,10.5658,1
2993,3056,37,1,28,0,37,-5.1036,30.3911,1
2994,3057,33,1,33,0,13,57.7833,26.0333,1
2995,3058,41,0,17,0,41,-3.5428,-43.9158,1
2996,3059,58,1,58,0,57,44.3333,21.0833,1
2997,3060,50,1,37,1,50,51.3667,6.1667,1
2998,3061,46,1,29,0,46,16.3,-92.6,1
2999,3062,23,0,16,0,23,-40.8,-63.0,1
3000,3063,40,1,40,1,28,51.5017,46.1222,1
3001,3064,49,1,45,1,49,36.4063,-97.87,1
3002,3065,80,1,27,0,80,51.9556,66.4042,1
3003,3066,23,0,23,0,18,-14.9081,-42.8103,1
3004,3067,56,1,47,2,56,39.339,-94.24,1
3005,3068,37,1,37,1,35,56.0011,-3.7835,1
3006,3069,86,2,86,1,39,30.5205,-87.1899,1
3007,3070,47,1,17,0,47,-21.4536,47.0858,1
3008,3071,62,1,62,0,54,41.4642,15.5461,1
3009,3072,40,1,15,0,40,5.7167,10.9167,1
3010,3073,63,2,27,13,63,33.7105,-117.9514,1
3011,3074,48,1,43,1,48,35.92,-86.8516,1
3012,3075,48,1,43,1,48,40.4759,-74.5515,1
3013,3076,48,1,43,1,48,42.8854,-88.0104,1
3014,3077,48,1,43,1,48,42.0862,-71.4113,1
3015,3078,48,1,43,1,48,39.4948,-86.0544,1
3016,3079,48,1,43,1,48,39.5954,-75.019,1
3017,3080,48,1,43,1,48,39.5538,-84.2952,1
3018,3081,48,1,43,1,48,36.7177,-86.5595,1
3019,3082,48,1,43,1,48,43.4499,-71.6691,1
3020,3083,47,1,37,2,47,40.7385,-82.7792,1
3021,3084,125,3,13,20,125,21.9135,110.8481,1
3022,3085,54,1,25,0,54,11.8,-0.55,1
3023,3086,72,1,43,2,72,48.8456,2.1869,1
3024,3087,58,1,46,5,58,37.9753,-100.8527,1
3025,3088,58,1,46,5,58,42.3244,-83.3412,1
3026,3089,58,1,46,5,58,40.7266,-73.6447,1
3027,3090,58,1,46,5,58,43.6526,-116.2743,1
3028,3091,58,1,46,5,58,33.5926,-79.0071,1
3029,3092,58,1,46,5,58,32.0867,-81.1773,1
3030,3093,100,3,17,23,100,33.8943,-118.3072,1
3031,3094,29,0,19,0,29,-29.2558,-51.5339,1
3032,3095,55,1,41,1,55,50.5667,4.6833,1
3033,3096,36,1,36,0,22,26.455,-80.0905,1
3034,3097,51,1,48,2,51,52.9217,-1.4767,1
3035,3098,51,1,48,2,51,39.84,-104.9172,1
3036,3099,51,1,48,2,51,37.5571,-97.2551,1
3037,3100,51,1,48,2,51,41.3265,-73.0833,1
3038,3101,60,1,27,0,60,-21.9039,-47.6189,1
3039,3102,38,0,38,0,30,52.3333,4.9667,1
3040,3103,53,1,38,1,53,50.9847,5.0514,1
3041,3104,61,1,61,0,60,50.0167,8.7833,1
3042,3106,21,0,21,0,18,-6.1731,35.7419,1
3043,3107,83,1,39,0,83,46.1161,8.2911,1
3044,3108,50,1,23,0,50,-21.4825,-51.5328,1
3045,3109,43,1,41,1,43,53.35,-6.2603,1
3046,3110,43,1,41,1,43,37.7161,-121.8963,1
3047,3111,43,1,41,1,43,40.1112,-83.1454,1
3048,3112,43,1,41,1,43,32.536,-82.928,1
3049,3113,51,1,38,2,51,51.1,4.5167,1
3050,3114,38,1,38,0,29,56.462,-2.9707,1
3051,3115,38,1,38,0,29,-28.1725,30.2314,1
3052,3116,52,1,32,1,52,44.817,-93.1638,1
3053,3117,51,1,46,2,51,41.7634,-72.6152,1
3054,3118,73,1,32,9,73,35.4464,139.3908,1
3055,3119,37,1,36,1,37,53.4824,-2.339,1
3056,3120,39,1,39,0,30,53.1258,7.9825,1
3057,3121,38,1,38,0,37,36.7831,-2.8167,1
3058,3122,76,1,22,0,76,15.4,-87.8,1
3059,3123,76,1,22,0,76,14.35,-89.85,1
3060,3124,29,0,23,0,29,5.0833,-1.35,1
3061,3125,58,1,37,0,58,48.8267,58.1442,1
3062,3126,28,0,21,2,28,30.527,-97.6642,1
3063,3127,37,1,37,0,15,55.1167,33.25,1
3064,3128,44,1,44,1,32,43.4847,44.5881,1
3065,3129,57,1,57,0,56,37.8167,12.8,1
3066,3130,20,0,20,0,15,-8.0669,-39.1222,1
3067,3131,40,1,40,2,25,53.2028,50.1408,1
3068,3132,157,2,72,1,157,21.47,83.97,1
3069,3133,164,5,33,9,164,28.58,78.55,1
3070,3134,61,1,51,0,61,48.0758,8.7378,1
3071,3135,48,1,43,1,48,42.2471,-71.9919,1
3072,3136,48,1,43,1,48,43.1468,-95.1534,1
3073,3138,37,0,37,0,31,52.9833,6.95,1
3074,3139,48,1,48,1,19,35.7842,-80.8713,1
3075,3140,62,1,52,0,62,50.9667,5.7667,1
3076,3141,46,1,38,0,46,50.7833,36.4833,1
3077,3142,64,1,46,0,64,41.4375,22.6431,1
3078,3143,36,1,36,0,20,39.2026,-0.3112,1
3079,3144,82,1,26,18,82,36.0258,139.7367,1
3080,3145,152,3,37,3,152,34.2307,74.6472,1
3081,3146,72,2,22,10,72,34.35,134.9,1
3082,3147,72,1,60,0,72,45.05,9.7,1
3083,3148,50,1,36,1,50,30.5322,-89.6724,1
3084,3149,85,1,85,1,14,27.8589,-82.7078,1
3085,3150,31,0,18,0,31,-2.5208,-45.0828,1
3086,3151,74,1,49,0,74,44.9906,7.4637,1
3087,3152,72,1,29,1,72,-22.7253,-47.6492,1
3088,3153,23,0,20,0,23,-11.73,-40.555,1
3089,3154,35,1,35,0,17,61.575,31.4778,1
3090,3155,52,1,40,2,52,40.6154,-74.4157,1
3091,3156,52,1,40,2,52,41.6207,-88.2253,1
3092,3157,52,1,40,2,52,39.6954,-86.3716,1
3093,3158,52,1,40,2,52,41.6992,-71.8987,1
3094,3159,39,1,39,0,28,46.58,0.34,1
3095,3160,46,1,44,0,46,49.5894,34.5514,1
3096,3161,145,4,37,7,145,13.32,80.2,1
3097,3162,145,4,37,7,145,12.5972,78.5979,1
3098,3163,65,1,65,0,48,43.775,11.4375,1
3099,3164,51,1,38,3,51,34.1618,-119.2036,1
3100,3165,51,1,51,0,36,40.6333,15.8,1
3101,3167,22,1,22,1,18,-40.9167,-73.1667,1
3102,3168,51,1,32,1,51,45.2617,-93.4494,1
3103,3169,51,1,32,1,51,41.0595,-74.1454,1
3104,3170,65,1,61,0,65,47.7881,12.1047,1
3105,3171,46,1,38,0,46,54.618,-1.069,1
3106,3172,50,1,44,2,50,-23.3167,17.0833,1
3107,3173,50,1,44,2,50,41.8439,-71.2456,1
3108,3174,33,1,33,1,30,51.237,-0.206,1
3109,3175,43,1,43,0,22,53.5089,10.2483,1
3110,3176,18,0,18,0,8,-9.9747,-67.81,1
3111,3177,38,0,23,0,38,26.3808,-98.8215,1
3112,3178,41,1,41,0,32,42.2011,2.1903,1
3113,3179,154,2,23,4,154,19.97,76.78,1
3114,3180,95,3,23,17,95,33.9381,-117.3949,1
3115,3181,95,3,23,17,95,39.7835,-84.1219,1
3116,3182,95,3,23,17,95,41.831,-87.8169,1
3117,3183,95,3,23,17,95,41.0318,-73.5827,1
3118,3184,50,1,23,0,50,-0.92,-80.46,1
3119,3185,50,1,23,0,50,-0.9329,-75.4,1
3120,3186,21,1,20,0,21,9.0167,-12.95,1
3121,3187,39,1,39,0,20,53.7778,20.4792,1
3122,3188,51,1,46,3,51,34.4167,133.2,1
3123,3189,43,0,32,0,43,-17.7833,15.6995,1
3124,3190,51,1,45,1,51,41.1559,-73.8564,1
3125,3191,161,1,38,3,161,19.0392,-98.7936,1
3126,3192,171,6,15,9,171,-33.7242,18.9558,1
3127,3193,50,1,50,0,11,50.05,46.8833,1
3128,3194,49,1,30,3,49,33.7378,-116.3695,1
3129,3195,42,1,42,0,31,39.5667,2.65,1
3130,3196,42,1,42,0,31,-10.7758,40.4667,1
3131,3197,43,1,34,0,43,3.5833,-76.25,1
3132,3198,43,1,34,0,43,22.2444,-80.3944,1
3133,3199,58,1,36,4,58,41.6637,-87.7958,1
3134,3201,23,0,23,0,17,-8.6639,-36.0058,1
3135,3202,59,1,55,0,59,38.05,13.1167,1
3136,3203,37,1,28,2,37,46.2506,-119.1305,1
3137,3204,23,0,23,0,19,-7.995,-35.5808,1
3138,3205,35,0,35,0,34,21.4031,-157.9566,1
3139,3206,34,0,18,0,34,-4.2569,-43.0128,1
3140,3207,65,2,18,3,65,15.6602,-92.1411,1
3141,3208,65,2,18,3,65,12.2842,-85.5106,1
3142,3209,102,1,35,0,102,18.91,-70.75,1
3143,3210,190,1,35,3,190,19.3333,-98.1667,1
3144,3211,60,1,60,0,41,41.15,16.4,1
3145,3212,52,1,32,3,52,42.2333,-88.3351,1
3146,3213,50,1,49,0,50,45.6333,27.8,1
3147,3214,39,1,39,0,32,55.826,-3.22,1
3148,3215,49,1,49,1,38,39.6266,-75.5089,1
3149,3216,82,2,82,1,35,30.4413,-87.1911,1
3150,3217,30,1,30,0,24,22.7753,-81.0153,1
3151,3218,46,1,44,2,46,39.4068,-76.478,1
3152,3219,47,1,47,3,42,43.416,5.2145,1
3153,3220,54,1,42,1,54,50.3489,3.5442,1
3154,3221,54,1,42,1,54,49.0611,6.1497,1
3155,3222,47,1,21,0,47,-16.1111,46.6439,1
3156,3223,64,1,38,0,64,46.1,7.0667,1
3157,3224,55,1,32,5,55,34.2833,133.8,1
3158,3225,56,1,37,2,56,41.5174,-81.4534,1
3159,3226,35,1,35,0,26,55.3333,41.65,1
3160,3227,45,1,16,4,45,-32.8833,-68.8167,1
3161,3228,34,0,21,0,34,-8.4932,140.4018,1
3162,3229,69,1,69,0,54,40.7833,14.7667,1
3163,3230,63,1,55,0,63,49.3603,7.06,1
3164,3231,47,1,40,3,47,40.6148,-111.8927,1
3165,3232,50,1,31,4,50,37.4336,-121.8921,1
3166,3233,52,1,30,2,52,44.9635,-93.2678,1
3167,3234,40,1,40,0,9,55.0667,57.55,1
3168,3235,30,0,24,0,30,-21.4119,-42.1969,1
3169,3236,91,3,36,8,91,40.6831,141.3691,1
3170,3237,116,3,20,14,116,37.5316,138.9127,1
3171,3238,39,1,31,0,39,-24.4167,26.15,1
3172,3239,97,4,2,5,97,-35.1144,-71.2825,1
3173,3240,87,1,63,0,87,45.2333,11.75,1
3174,3241,67,1,67,0,43,43.9333,11.0333,1
3175,3242,89,1,20,3,89,6.7991,79.8767,1
